,id,date,priceUSD,volume,volumeUSD,token,open,high,low,close,totalValueLockedUSD
138,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19153,2022-06-10,1658.564451941325222216960897299387,711254.599511416440185818,1224038743.370556330715377126568908,{'symbol': 'WETH'},1785.754671998836641467514502673504,1797.018869693087532101566933037215,1633.171851180177947149136238323651,1658.564451941325222216960897299387,1124902675.300114036669858128972596
139,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19152,2022-06-09,1785.754671998836641467514502673504,362372.920042835668897601,651779960.1608696699800797977568486,{'symbol': 'WETH'},1794.866868605820358522321584040266,1826.085728564630775924289457744243,1782.330504148864303209157755722107,1785.754671998836641467514502673504,1138260478.577867219215114897864548
140,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19151,2022-06-08,1794.866868605820358522321584040266,608733.988656632626616268,1097611595.108173700369070322701444,{'symbol': 'WETH'},1815.891306134224166190927685779151,1830.962371857631165501911980643575,1770.196798499404040126385522458188,1794.866868605820358522321584040266,1138808320.700770274240694040759726
141,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19150,2022-06-07,1815.891306134224166190927685779151,755389.651431576402306333,1348409181.865960676942746351177098,{'symbol': 'WETH'},1857.297505602003543760212918195039,1864.468692811200160441683634728198,1725.998541045524043217110881166849,1815.891306134224166190927685779151,1162924795.26462902816240962245194
142,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19149,2022-06-06,1857.297505602003543760212918195039,497456.150971724667098009,932096750.2261884872419252750070478,{'symbol': 'WETH'},1806.412499607998739365183725100221,1913.279412753009581801487679644759,1806.412499607998739365183725100221,1857.297505602003543760212918195039,1143763203.260276128599654024684697
143,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19148,2022-06-05,1806.412499607998739365183725100221,296388.323915367135147945,534364979.6162601804461951647801125,{'symbol': 'WETH'},1800.171014193028293508379006637728,1821.37601118842651403964486153639,1776.846859179752110941890624238937,1806.412499607998739365183725100221,1069153160.99210064951334139064051
144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19147,2022-06-04,1800.171014193028293508379006637728,303804.444832722681667946,540115498.1272580870213472885781528,{'symbol': 'WETH'},1774.343656340511503500559935961701,1814.930780545968940595096510972701,1751.95193474816248286773960522307,1800.171014193028293508379006637728,1032509968.885968397156152991657825
145,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19146,2022-06-03,1774.343656340511503500559935961701,454073.806160486600325576,806184701.6601686198664975116446585,{'symbol': 'WETH'},1837.129329193623699977644665284502,1837.129329193623699977644665284502,1743.992594923204592049045423976403,1774.343656340511503500559935961701,1045669892.548588043218799652236006
146,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19145,2022-06-02,1837.129329193623699977644665284502,526193.519406200236366803,956428964.3870670714720344031286075,{'symbol': 'WETH'},1820.477049969326866978369489729943,1844.870482189398520962735581216541,1788.189986461522269260479354638375,1837.129329193623699977644665284502,1068326351.633533325805223006409654
147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19144,2022-06-01,1820.477049969326866978369489729943,629241.682350182520437055,1180756608.789233989239102939468444,{'symbol': 'WETH'},1943.059309948568601896220564849767,1963.045763437747427493079334441212,1769.970069458375573727107638942364,1820.477049969326866978369489729943,1033810730.44922869894716427428663
148,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19143,2022-05-31,1943.059309948568601896220564849767,506071.259059784724596947,995942950.6070587062031012784728554,{'symbol': 'WETH'},1995.857477813946834033815138305146,2008.329793463400268121395585444111,1928.75742389745212963497911987792,1943.059309948568601896220564849767,1086833436.15652111068122541577241
149,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19142,2022-05-30,1995.857477813946834033815138305146,703363.833923487759575325,1347962246.525065224861643641395497,{'symbol': 'WETH'},1812.284522876210063194996131284459,2008.513236463845183977257868394731,1807.308092276565131541933590646391,1995.857477813946834033815138305146,1057105342.405054737453892159112615
150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19141,2022-05-29,1812.284522876210063194996131284459,284570.066415073958612331,510630464.8876368578871538756810594,{'symbol': 'WETH'},1795.536972646960553016366362328804,1818.758487025266248004017969568143,1766.80648278873913339018317219084,1812.284522876210063194996131284459,1036723600.70199385820943584848287
151,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19140,2022-05-28,1795.536972646960553016366362328804,522546.130318718963572199,923110606.2791899962290599809205931,{'symbol': 'WETH'},1720.144571483830330723475852163582,1803.420313839323771121554598979237,1720.144571483830330723475852163582,1795.536972646960553016366362328804,1038170155.574329757458665878439147
152,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19139,2022-05-27,1720.144571483830330723475852163582,875582.696761761803775366,1540956777.197037148042796269485185,{'symbol': 'WETH'},1793.613508977655882089205137787702,1814.84369696200050146998972105968,1698.855768812270077564618270670818,1720.144571483830330723475852163582,1039039159.006547708195247021905941
153,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19138,2022-05-26,1793.613508977655882089205137787702,1064532.339530581884998483,1973330563.334835659693421351497276,{'symbol': 'WETH'},1942.915999422501218431226199495668,1957.163074380446634416106892783256,1741.088617952845133311682645341521,1793.613508977655882089205137787702,1093552040.317291659060364589299059
154,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19137,2022-05-25,1942.915999422501218431226199495668,518492.982548400737527786,1020195479.111532790938425129114482,{'symbol': 'WETH'},1979.377629383218967707131422020793,2013.521069822253379589840365917686,1938.592994201907564786604222103558,1942.915999422501218431226199495668,1174645841.171821656638576177378763
155,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19136,2022-05-24,1979.377629383218967707131422020793,434992.439151803433313031,853078074.7762241193139280290099335,{'symbol': 'WETH'},1969.054856693696100073460986139882,1986.108910053883062960352153810818,1918.951536168137990094732931800244,1979.377629383218967707131422020793,1149207330.42387200225275590771384
156,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19135,2022-05-23,1969.054856693696100073460986139882,568481.048820444612942139,1158605149.152025069112817039675217,{'symbol': 'WETH'},2044.760701557745356586760234086823,2079.459428536688160585998888581241,1963.004947998620342900061833276681,1969.054856693696100073460986139882,1148602144.676451023251819889544466
157,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19134,2022-05-22,2044.760701557745356586760234086823,334267.346915544860924318,670811694.3498494362496852538336377,{'symbol': 'WETH'},1972.342569365083643234170607163543,2049.053522418038551777506429073771,1969.105903217482506265922821346465,2044.760701557745356586760234086823,1142230303.997103343394685030684383
158,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19133,2022-05-21,1972.342569365083643234170607163543,287832.719314006458135134,566426600.7090525089196603005709973,{'symbol': 'WETH'},1961.880627883651179548094397477442,1980.766664857744128148044717220879,1941.105284784588466845462604027099,1972.342569365083643234170607163543,1144473100.148375779037040946539172
159,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19132,2022-05-20,1961.880627883651179548094397477442,579293.62464769910349155,1150799309.559062496766949148309718,{'symbol': 'WETH'},2018.050345617587049303068075056243,2054.608633263443871515898083066696,1926.583010377151247270980417769637,1961.880627883651179548094397477442,1132819017.342249959648524282539602
160,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19131,2022-05-19,2018.050345617587049303068075056243,755634.857751038813606845,1486182199.234540980130291771073434,{'symbol': 'WETH'},1911.360631745224218678852622071227,2035.547965943861134335073825826538,1904.710757355553749288203860848755,2018.050345617587049303068075056243,1139157291.839198238034784312546894
161,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19130,2022-05-18,1911.360631745224218678852622071227,624444.096818717188230067,1243992033.021689178084273946221696,{'symbol': 'WETH'},2092.314039904112127963941060262338,2101.401443263568051507774799811428,1911.360631745224218678852622071227,1911.360631745224218678852622071227,1129768700.035483480245030904290223
162,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19129,2022-05-17,2092.314039904112127963941060262338,498868.305108757289686752,1029216304.31887051912733326283312,{'symbol': 'WETH'},2021.343684052158404024794097284441,2113.136290425752181801112297860926,2012.416235887028061068819905709687,2092.314039904112127963941060262338,1106221313.673766203951329445043324
163,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19128,2022-05-16,2021.343684052158404024794097284441,866774.072352544907846483,1755771739.265248880538549464876195,{'symbol': 'WETH'},2144.792751402377705443483476738151,2144.792751402377705443483476738151,1978.605752643571089271710104794833,2021.343684052158404024794097284441,1101311465.853035952865623550584581
164,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19127,2022-05-15,2144.792751402377705443483476738151,461383.438416373377470934,956082046.6960191835114815498830417,{'symbol': 'WETH'},2057.158163499839315506232147528776,2151.650503366000202716086289273311,2004.351857644184238627501922409034,2144.792751402377705443483476738151,1095372821.2354175566753687898894
165,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19126,2022-05-14,2057.158163499839315506232147528776,595221.878089248037856483,1196561825.198271769782481469371611,{'symbol': 'WETH'},2005.774660512115145241498028528466,2059.600763116493729593723692709714,1952.099431433608411227265166836929,2057.158163499839315506232147528776,1121563089.629459139544825744716513
166,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19125,2022-05-13,2005.774660512115145241498028528466,974775.891249138295539706,2014254060.762693227599198254744215,{'symbol': 'WETH'},1953.789644414178532719605636043812,2137.301134882623941770897018049717,1940.920075164867853674755309905457,2005.774660512115145241498028528466,1108705030.375162514795321383314666
167,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19124,2022-05-12,1953.789644414178532719605636043812,2047092.423604189579602065,3925863917.577334487797860223986603,{'symbol': 'WETH'},2070.234665853771437650029656534907,2160.46136364890040032306735348166,1578.760512471095532991469747250288,1953.789644414178532719605636043812,1028621390.499719282204974269564503
168,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19123,2022-05-11,2070.234665853771437650029656534907,1810619.715262390203495071,4059241515.143270494195885982001438,{'symbol': 'WETH'},2339.547755485952019467904699741646,2447.527771045379658746619890759478,1970.256188010642294423928875348419,2070.234665853771437650029656534907,1106293516.945092385697888278235324
169,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19122,2022-05-10,2339.547755485952019467904699741646,1126497.63709188606333067,2647999186.644606977445017055206981,{'symbol': 'WETH'},2235.563925803024662897992044750549,2453.844191021039521005753222183072,2195.659691398570726484169841276725,2339.547755485952019467904699741646,1146110972.747971031104775138545828
170,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19121,2022-05-09,2235.563925803024662897992044750549,1196595.508200817985703095,2822803602.715017246663096610848232,{'symbol': 'WETH'},2515.343197113886368719176958356036,2521.833902571288380736866738091405,2227.05789135221092148629469079773,2235.563925803024662897992044750549,1142400494.729015998259688404014055
171,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19120,2022-05-08,2515.343197113886368719176958356036,652131.017700646618601207,1660919599.949083932100864303192516,{'symbol': 'WETH'},2640.830696403987228453734251626462,2640.830696403987228453734251626462,2494.391628354424622548548304802981,2515.343197113886368719176958356036,1353042145.173233567729773431772163
172,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19119,2022-05-07,2640.830696403987228453734251626462,334136.185202503668621721,889038412.1749972577533451279953507,{'symbol': 'WETH'},2697.690235607902318588041473667156,2697.713487590674191986175786304581,2582.918388744805693046905806884497,2640.830696403987228453734251626462,1391416995.383992711380349619277541
173,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19118,2022-05-06,2697.690235607902318588041473667156,647586.21660188063271769,1742677751.821559750718255497195533,{'symbol': 'WETH'},2744.241858879705043943434032736319,2752.051617221223074353874689239781,2606.023443625436976258792679872184,2697.690235607902318588041473667156,1365509383.994309200702885037943618
174,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19117,2022-05-05,2744.241858879705043943434032736319,545431.47331822603274519,1530465122.251968932335155811263055,{'symbol': 'WETH'},2935.515434349736634818297426963092,2945.300297878653303758460754959678,2697.724133812847021718833864410563,2744.241858879705043943434032736319,1319838838.966965258824091630186476
175,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19116,2022-05-04,2935.515434349736634818297426963092,499052.956694373337219995,1432468240.540198302789545532689567,{'symbol': 'WETH'},2784.522997182539855619845386954291,2958.165930083073910123643682048332,2781.25995215389465791005790946591,2935.515434349736634818297426963092,1367147119.815526642387497942468014
176,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19115,2022-05-03,2784.522997182539855619845386954291,409453.47939218898114567,1154333844.091249304788914748859705,{'symbol': 'WETH'},2862.875834406408369303478168268906,2862.875834406408369303478168268906,2764.696114834233089222162115697078,2784.522997182539855619845386954291,1348380610.026037934609780294010513
177,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19114,2022-05-02,2862.875834406408369303478168268906,466804.519671420173123421,1320092809.96601986159069662983509,{'symbol': 'WETH'},2828.143246554750951750538597875881,2875.529271593475250676752004660263,2787.198403750109439664740838929151,2862.875834406408369303478168268906,1339140293.782183109785957303258638
178,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19113,2022-05-01,2828.143246554750951750538597875881,499963.56838421793030261,1390063048.487829044529623939198452,{'symbol': 'WETH'},2728.525622975685765135039600317473,2838.844614882347376011067323279173,2727.814308841348744032787059866638,2828.143246554750951750538597875881,1330712543.224564151526619033688046
179,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19112,2022-04-30,2728.525622975685765135039600317473,557200.677294864581446095,1561173998.186000424134563168693289,{'symbol': 'WETH'},2815.173427687771431333908609945474,2851.858576109892791285467205554372,2725.86395793103688641735693855111,2728.525622975685765135039600317473,1348323594.808156758719295561181569
180,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19111,2022-04-29,2815.173427687771431333908609945474,502627.548485143793322585,1440645491.922824199918942707271522,{'symbol': 'WETH'},2936.273015284375969614258259054055,2938.182162938830209042427372278257,2785.521203589303896833319548824195,2815.173427687771431333908609945474,1347298754.952450273641799589907063
181,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19110,2022-04-28,2936.273015284375969614258259054055,485470.260068567803169633,1416912994.692993934270668592365826,{'symbol': 'WETH'},2887.639253020695719259769146898925,2970.938457587854931062506723472781,2862.378528461615402248259336555061,2936.273015284375969614258259054055,1373169833.830020935476047106217207
182,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19109,2022-04-27,2887.639253020695719259769146898925,344347.036846377741653693,985702460.4850036891144982446277172,{'symbol': 'WETH'},2802.431856400751851901091369041568,2913.055232074775529526678424657896,2802.431856400751851901091369041568,2887.639253020695719259769146898925,1369998815.072670591640433474811926
183,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19108,2022-04-26,2802.431856400751851901091369041568,416501.827236064533551946,1214970621.175774981309716799178631,{'symbol': 'WETH'},3013.564543758703935902972612924166,3031.550313825237630128477910622176,2783.405425918913061444224044388142,2802.431856400751851901091369041568,1359724526.203538477628523380073001
184,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19107,2022-04-25,3013.564543758703935902972612924166,431415.883199737074698035,1248616763.336975511934917249062259,{'symbol': 'WETH'},2928.006342753099866991209971068576,3015.580445111066109746040727564917,2805.606250858786581288581689842474,3013.564543758703935902972612924166,1376109601.940268504630229120214657
185,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19106,2022-04-24,2928.006342753099866991209971068576,191134.307378229522641157,561784919.982072428618001382088924,{'symbol': 'WETH'},2933.005494953831420618098844789785,2958.926844760151319338936053801601,2921.330811935815684196644444800364,2928.006342753099866991209971068576,1362152367.720912957653242766780748
186,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19105,2022-04-23,2933.005494953831420618098844789785,179204.358408109178900346,529322122.6898326160414742186333834,{'symbol': 'WETH'},2961.217478673667413274229476517137,2971.244335927299009020244364395444,2925.231361013212972912815291294735,2933.005494953831420618098844789785,1354857449.927005649795519251721155
187,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19104,2022-04-22,2961.217478673667413274229476517137,317422.096437324605971986,946710111.1979556348465362154574617,{'symbol': 'WETH'},2982.342984776153255439783986079156,3025.971609002049743373399457355326,2941.514228668990622963584279542486,2961.217478673667413274229476517137,1355122572.294961220587310981724746
188,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19103,2022-04-21,2982.342984776153255439783986079156,379033.584963036171012376,1167614702.494934102357193110582821,{'symbol': 'WETH'},3081.146371233160338795807931005407,3168.350007705277476149590893676008,2956.807546890674494272532407847654,2982.342984776153255439783986079156,1369374379.67159877478119954089967
189,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19102,2022-04-20,3081.146371233160338795807931005407,392263.225563028795178681,1212897753.080502048272697817582023,{'symbol': 'WETH'},3101.983114454551091249779439575703,3153.656207307823274735805330623531,3047.036726178541377383852326322551,3081.146371233160338795807931005407,1357874964.402064812714183827711639
190,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19101,2022-04-19,3101.983114454551091249779439575703,280073.622827727809266497,861624345.6578930037835566940433222,{'symbol': 'WETH'},3060.0725008635041798635057684909,3121.180958891789072408750956382994,3040.094410569327399949004209049523,3101.983114454551091249779439575703,1326139750.692226716445522358212794
191,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19100,2022-04-18,3060.0725008635041798635057684909,371076.965115495004534206,1099023115.614671841668481825090951,{'symbol': 'WETH'},2990.145903992679574625183056832901,3060.0725008635041798635057684909,2888.587063435735350923060446297302,3060.0725008635041798635057684909,1315864252.27602632505754137329562
192,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19099,2022-04-17,2990.145903992679574625183056832901,305729.615959609594382656,933594956.4036414215555955079968422,{'symbol': 'WETH'},3068.783000161234570870486069658025,3137.605981221685719436067531303366,2990.145903992679574625183056832901,2990.145903992679574625183056832901,1326757579.370123194693334066309126
193,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19098,2022-04-16,3068.783000161234570870486069658025,133243.298108299790217926,404850521.6958458366001717782219358,{'symbol': 'WETH'},3036.916726163472952380191793196601,3074.946362193610869631620968023512,3018.835022241564608505433060160861,3068.783000161234570870486069658025,1311310337.958493495482341216142969
194,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19097,2022-04-15,3036.916726163472952380191793196601,250934.009521458293243118,759087949.787958073212937591148101,{'symbol': 'WETH'},3018.201699523132896650449574773829,3044.822559680389978610752477632648,3000.983975691018581381233801484026,3036.916726163472952380191793196601,1322018980.501685169281496488732986
195,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19096,2022-04-14,3018.201699523132896650449574773829,361662.897593012118358049,1107080736.975104620990994282881796,{'symbol': 'WETH'},3120.232376507404307367946753422443,3134.902578400176275241020710745934,2987.566622617859831138774246949978,3018.201699523132896650449574773829,1376492967.191578625055818139321596
196,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19095,2022-04-13,3120.232376507404307367946753422443,410999.358040550642894972,1259142358.874983504199242428733686,{'symbol': 'WETH'},3026.682929349256505329111295139209,3120.232376507404307367946753422443,3007.072007198027232955023412297178,3120.232376507404307367946753422443,1353245821.367126570975217778446298
197,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19094,2022-04-12,3026.682929349256505329111295139209,535858.213397079256177227,1618130085.910103850653219929823442,{'symbol': 'WETH'},2979.848670681815769322151148589663,3076.121749450627069716760354010698,2959.335506278377207653749853834324,3026.682929349256505329111295139209,1359445781.825036747656045255959339
198,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19093,2022-04-11,2979.848670681815769322151148589663,714917.118703685484858082,2189310548.417170965344910081538526,{'symbol': 'WETH'},3208.981844524235330993410227291659,3208.981844524235330993410227291659,2961.632743981954494861839806765151,2979.848670681815769322151148589663,1350663139.172236838963359548943816
199,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19092,2022-04-10,3208.981844524235330993410227291659,227339.355505216355837425,740428241.4965466151752633627185679,{'symbol': 'WETH'},3259.35749698209151582660908723117,3298.061336788257759056570850870576,3208.981844524235330993410227291659,3208.981844524235330993410227291659,1341037881.480729548367135614042772
200,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19091,2022-04-09,3259.35749698209151582660908723117,241621.191344716658432579,778009974.1875562950884189008408789,{'symbol': 'WETH'},3185.643106811893855806789583435922,3259.35749698209151582660908723117,3185.643106811893855806789583435922,3259.35749698209151582660908723117,1313059348.538059383131975580276742
201,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19090,2022-04-08,3185.643106811893855806789583435922,465201.570876320564680209,1512394371.048201690072232588720939,{'symbol': 'WETH'},3237.428663741225343007761456979365,3302.634894913658856135457806684251,3182.537144365093181892084231526827,3185.643106811893855806789583435922,1322603771.35013732005889754583667
202,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19089,2022-04-07,3237.428663741225343007761456979365,425889.048752485221134706,1366844713.816157015119128187772444,{'symbol': 'WETH'},3172.666817228957711183855227334003,3259.077244789102469556951425455486,3150.738431364648051093651579146027,3237.428663741225343007761456979365,1363520685.326429815449310897502053
203,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19088,2022-04-06,3172.666817228957711183855227334003,631240.150457632465040407,2066330889.799517206274336354473798,{'symbol': 'WETH'},3411.877198597870209674189629191154,3411.877198597870209674189629191154,3172.666817228957711183855227334003,3172.666817228957711183855227334003,1390071082.241996562268985255547164
204,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19087,2022-04-05,3411.877198597870209674189629191154,360277.312130489387082195,1253269515.456177356286005834312682,{'symbol': 'WETH'},3528.165280779663124119721154787331,3543.985315423726520985017668891566,3411.83617855371511255520639916389,3411.877198597870209674189629191154,1327774694.735957927324357709652638
205,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19086,2022-04-04,3528.165280779663124119721154787331,365579.299712111709038585,1270760547.163757111140762488325949,{'symbol': 'WETH'},3524.664730203202504368075079900737,3529.542614868416130762378777130902,3419.641427783408794469513394679965,3528.165280779663124119721154787331,1285764011.982548082859306536137967
206,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19085,2022-04-03,3524.664730203202504368075079900737,280403.728224369432660858,980216733.5862208761228600453379658,{'symbol': 'WETH'},3445.045572264009507113587665156184,3571.493870789418440672925043456706,3423.852640111647208686276896671701,3524.664730203202504368075079900737,1297500840.341789117248206206006157
207,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19084,2022-04-02,3445.045572264009507113587665156184,375177.175689883437548937,1304878854.513916393569353814407138,{'symbol': 'WETH'},3447.155669041068518573083419105755,3521.107526108696397087848349455648,3445.045572264009507113587665156184,3445.045572264009507113587665156184,1299671757.135831596286850882785762
208,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19083,2022-04-01,3447.155669041068518573083419105755,418068.717718147148464234,1400207849.797196166713458619232634,{'symbol': 'WETH'},3277.140096066202788489301953084423,3471.489138679157317756181533810939,3222.354480541776548926872806856266,3447.155669041068518573083419105755,1298502394.375668351374524397741277
209,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19082,2022-03-31,3277.140096066202788489301953084423,401991.795109406380389454,1349148328.873750251289630891703529,{'symbol': 'WETH'},3386.608562803339755408618971076469,3439.03013967640300182277553501958,3272.738742477432399564405421654154,3277.140096066202788489301953084423,1356198017.35076710851654870701553
210,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19081,2022-03-30,3386.608562803339755408618971076469,386490.450247303487475632,1309472512.138957229324538614102881,{'symbol': 'WETH'},3395.962357861953705773556811743904,3437.208148725720901364532212647239,3347.298007144679170057412191597229,3386.608562803339755408618971076469,1352863603.728871793553731540730054
211,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19080,2022-03-29,3395.962357861953705773556811743904,435276.413175850951400074,1483026464.530839233987020417452562,{'symbol': 'WETH'},3330.786394804607736479395076039,3471.988607558356869013554132001113,3330.786394804607736479395076039,3395.962357861953705773556811743904,1325921113.064029717923435878311473
212,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19079,2022-03-28,3330.786394804607736479395076039,443329.141355185236875152,1487821205.391166940754822852431195,{'symbol': 'WETH'},3293.075573456462995037291786885697,3420.727606122230299587661489216425,3284.453747748755824821219533356844,3330.786394804607736479395076039,1329984441.858087936932895987438442
213,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19078,2022-03-27,3293.075573456462995037291786885697,301848.176056405343975963,965185375.3882807014487463803881026,{'symbol': 'WETH'},3140.723843347491459863983761030313,3293.075573456462995037291786885697,3137.645148215140810387003681525055,3293.075573456462995037291786885697,1320677165.600388380138889534486737
214,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19077,2022-03-26,3140.723843347491459863983761030313,223360.642196814001621161,697893393.0857783133432700452431047,{'symbol': 'WETH'},3104.149298394866397256792816384793,3144.215113570039061199949975740783,3095.128957709627532937059240902152,3140.723843347491459863983761030313,1324702443.953333629162025916387693
215,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19076,2022-03-25,3104.149298394866397256792816384793,438246.510722854781577187,1370129618.732652519777406177113509,{'symbol': 'WETH'},3111.93905839201140241167270174205,3183.75389147463737340366469482266,3089.809221828273109274050859898365,3104.149298394866397256792816384793,1331789990.463247118927141238779458
216,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19075,2022-03-24,3111.93905839201140241167270174205,498924.984978939816310283,1525703155.465464861165380247258255,{'symbol': 'WETH'},3029.918377061716976976103766556077,3118.72640020499653091367486892469,3013.605411630915752522259590708839,3111.93905839201140241167270174205,1282320718.088359950664607331755469
217,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19074,2022-03-23,3029.918377061716976976103766556077,358635.329980369978567934,1066519621.644816724526334329363139,{'symbol': 'WETH'},2968.2987135512962394280317351238,3036.705607803199245154228553397112,2932.394630095751818546159472842941,3029.918377061716976976103766556077,1263806246.959434789602613351420975
218,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19073,2022-03-22,2968.2987135512962394280317351238,425851.699391282438917918,1274486103.064331102729885555253726,{'symbol': 'WETH'},2894.663185913433645846677507786548,3038.69144936579661431445330972282,2894.663185913433645846677507786548,2968.2987135512962394280317351238,1273992965.629155958131838823256332
219,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19072,2022-03-21,2894.663185913433645846677507786548,371401.231197439628478943,1075932557.324970179078080400430872,{'symbol': 'WETH'},2860.263226237375532467916691703145,2957.494515553176116775726684016651,2840.973611809068525071593809207075,2894.663185913433645846677507786548,1251703030.685987641832359166933169
220,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19071,2022-03-20,2860.263226237375532467916691703145,376868.46621136969874539,1088703565.619634357686514221230624,{'symbol': 'WETH'},2946.509686617982069411403312659486,2954.946762874015473772261641240534,2828.149260939498617632149712104177,2860.263226237375532467916691703145,1260670716.834771629628019285749985
221,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19070,2022-03-19,2946.509686617982069411403312659486,355091.419191433614627445,1048115055.49438365250805078260125,{'symbol': 'WETH'},2943.785206073554932737923491607611,2976.803923848540704492786775194013,2915.040467522447450103268473747502,2946.509686617982069411403312659486,1249466560.336925452125869495275249
